1;2011;105;ibc solar;PolySol 230 TE;2;IBC Solar AG;IBC ServeMaster 10000TL;24150;178;20;Carbel Energie;30902;44.56;6.49;France;5200;Embrun;Provence Alpes Cote d'Azur;Hautes Alpes
4;2011;16;Centrosolar;S185M50 Integration Deluxe;1;Power One;Aurora PVI 10.0;2960;23;30;EMMISOL;3604;44.91; 0.63;France;33290;Blanquefort;Nouvelle Aquitaine;Gironde
7;2019;12;AXITEC;AC 260 P;1;Solax;X1 3.0T;3120;19;20;Moi;3592;44.00;1.38;France;82000;Montauban;Occitanie;Tarn et Garonne
7;2010;12;TRINA SOLAR;TSM 180DC01;1;Solarmax;Choisir la marque SPUTNIK;2160;8;45;Airsolaire;2374;47.99;3.07;France;45320;Courtenay;Centre Val de Loire;Loiret
3;2017;12;SYSTOVI;R Volt 250;1;Kostal;Piko 3.0;3000;18;35;Delvalle;2936;49.08;1.45;France;27200;Vernon;Normandie;Eure
11;2012;12;Pas_dans_la_liste_panneaux;Pas_dans_la_liste_panneaux;1;SMA;Sunny Boy 2000HF;0;20;65;edf enr;0;47.68;0.27;France;72800;Aubign� Racan;Pays de la Loire;Sarthe
9;2011;12;Sanyo;HIP 240 HDE4;1;Solarmax;Choisir la marque SPUTNIK;2880;20;20;moi;2498;49.05;6.34;France;57530;Sanry sur Nied;Grand Est;Moselle
6;2019;10;AXITEC;AC 300M/156 60S / 300W;10;Enphase Energy;IQ 7;3000;16;30;Energie Toiture;3169;48.85;2.71;France;77600;Guermantes;�le de France;Seine et Marne
9;2011;14;Sanyo;HIP 214 NKHE5;1;Schneider electric;Conext RL 3000 E;2996;18;25;Libre Energie;3436;47.05; 1.72;France;44310;Saint Lumine de Coutais;Pays de la Loire;Loire Atlantique
6;2011;12;Tenesol;TE 2200/250;1;Tenesol;ENERGRID INVERTER 3300;3000;15;30;tenesol;3490;44.71;3.77;France;48300;Rocles;Occitanie;Loz�re
9;2019;6;SYSTOVI;V Sys Pro 300Wc 60c mono full black / 300W;6;Omnik;Omniksol 3k TL;1800;10;45;moi;2025;47.88; 3.98;France;29940;Fouesnant;Bretagne;Finist�re
11;2013;24;Solartec;Radix72 113;2;Schneider electric;SunEzy 2800;2712;48;40;Rhone Technical Service;2539;43.40; 0.56;France;64170;Artix;Nouvelle Aquitaine;Pyrenees Atlantiques
7;2020;15;Schuco;MPE 160;1;Schuco;SGI 1500 T;2400;29;20;DEPOT BILAN;3535;43.65;5.09;France;13300;Salon de Provence;Provence Alpes Cote d'Azur;Bouches du Rhone
12;2011;12;SolarWorld;GPV 102P;1;solar;si 3300;1224;20;20;sarl SOL ENERGY;1348;45.83;5.21;France;1800;Saint Jean de Niost;Auvergne Rhone Alpes;Ain
3;2015;6;DREAMSOL;MPM165 a;1;Enphase Energy;M210 84 208;990;9;15;Spirexel;1431;43.16;6.04;France;83210;La Farlede;Provence Alpes Cote d'Azur;Var
9;2009;10;Sanyo;HIP 230 HDE1;1;SMA;Sunny Boy 2500;2300;14;30;voltaique;1379;48.19;6.67;France;88600;Fays;Grand Est;Vosges
4;2017;12;SYSTOVI;V Sys Pro 300Wc 60c mono full black / 300W;6;APS   APSystems;YC500A;3600;20;30;moi meme;3224;47.62;1.48;France;41250;Maslives;Centre Val de Loire;Loir et Cher
7;2019;10;AXITEC;AC 300M/156 60S / 300W;7;Enphase Energy;M215 60 2LL;3000;16;25;Ganzhorn;3912;44.56;6.49;France;5200;Embrun;;
4;2017;8;Alliantz;AL 250;1;Omnik;Omniksol 3k TL;2000;14;30;eau air sol;2663;43.38;3.50;France;34810;Pomerols;Occitanie;Herault
6;2019;10;ALEO;s_79 (300) / 300W;1;SolarEdge;SE10k;3000;17;45;Eh lectrique;3720;44.29;1.83;France;82160;Puylagarde;Occitanie;Tarn et Garonne
10;2010;16;CLIPSOL;Kit PV 50 Tedlar;1;Power One;Aurora PVI 2,5;800;16;40;solerine;1110;43.60;3.73;France;34570;Murviel les Montpellier;Occitanie;Herault
3;2011;14;German PV;GPV250P 60;1;Delta Energy;SOLIVIA 3.0;3500;28;35;EVASOL;3293;49.06;6.11;France;57685;Augny;Grand Est;Moselle
12;2006;36;Imerys;Solardachziegel (50 Wc);1;Total Energie;GridFit 2200;1800;20;15;LOCAL;2035;45.55;5.97;France;73490;La Ravoire;Auvergne Rhone Alpes;Savoie
1;2015;24;SolarWorld;SW 240 poly;24;Enphase Energy;M210 84 208;5760;40;35;i;5576;43.63;2.24;France;81100;Castres;Occitanie;Tarn
3;2009;12;Schuco;MPE 200;1;SMA;Sunny Boy 2500;2400;18;30;VOLTIA NANTES;2688;46.73; 1.38;France;85170;Dompierre sur Yon;Pays de la Loire;Vend�e
11;2010;16;GH Solar;GH180M125;1;SMA;Sunny Boy 2500;2880;21;15;SUD ENERGIE SOLAIRE    GSLI;3990;43.10;6.11;France;83400;Hyeres;Provence Alpes Cote d'Azur;Var
4;2017;45;CAPTELIA;CAP 060D;1;ABB;UNO 3.0 TL OUTD;2700;21;30;captelia;3168;45.87;4.67;France;69380;Saint Jean des Vignes;Auvergne Rhone Alpes;Rhone
4;2017;12;Soluxtec;Multi Series 250 / 250W;1;Omnik;Omniksol 3k TL;3000;20;25;IMMO CONFORT  92160 ANTONY;3509;43.78;1.19;France;31330;Saint C�zert;Occitanie;Haute Garonne
3;2011;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000;2996;18;40;DGbati enr;2968;47.57;3.77;France;89270;Saint More;Bourgogne Franche Comte;Yonne
9;2010;16;Alliantz;UP Black 180;1;Mastervolt;SunMaster XS3200;2880;22;35;"Agence Fran&amp;amp;ccedil;aise du Solaire";3520;44.24;0.42;France;47130;Clermont Dessous;Nouvelle Aquitaine;Lot et Garonne
1;2017;32;SolarWorld;SW 280 mono / 280W;1;SMA;Sunny Tripower STP 8000TL 20;8960;54;15;Ausolen;10552;45.90; 1.25;France;17550;Dolus d'Oleron;Nouvelle Aquitaine;Charente Maritime
7;2017;24;SYSTOVI;R Volt 250;3;Omnik;Omniksol 3k TL;6000;36;10;sweetcom;6547;43.53;2.26;France;81290;Labruguiere;Occitanie;Tarn
12;2012;40;ALEO;s_79 (235)  / 235W;1;KACO;Powador 10.0 TL3;9400;66;45;LUCAS ENERGIE NOUVELLES;10444;47.97; 0.73;France;53360;Origne;Pays de la Loire;Mayenne
3;2014;12;JMS;JMS CS 180 M (190);1;Fronius;Primo 3.0 1;2280;50;40;non;2563;42.74;2.91;France;66380;Pia;Occitanie;Pyr�n�es Orientales
5;2010;14;KIOTO;KPV ME 220;1;Steca;StecaGrid 2000 Master;3080;15;30;AIXIA40;2930;43.65; 1.30;France;40230;Saint Vincent de Tyrosse;Nouvelle Aquitaine;Landes
6;2009;16;Photowatt;PW 1250 / 125W;1;Photowatt;PWI 6 40 I;2000;23;15;wattsoleil SARL;2289;43.88; 0.46;France;40000;Mont de Marsan;Nouvelle Aquitaine;Landes
6;2019;10;AXITEC;AC 280M/156 60S / 280W;3;Aixcon;PS 2500;2800;17;30;Engie;4084;41.91;8.73;France;20000;Ajaccio;Corse;Corse du Sud
4;2017;3;ALEO;aleo s_19 (290) / 290W;3;Enphase Energy;M210 84 208;870;10;15;energie toiture;843;48.90;2.43;France;93000;Bobigny;Ile de France;Seine Saint Denis
6;2017;39;Bosch;c Si M 60 (250wc) / 250W;3;Ainelec;Ainel K3;9750;25;30;Moi meme;12066;43.62;1.17;France;31530;Merenvielle;Occitanie;Haute Garonne
4;2017;24;SolarWorld;SW 280 mono / 280W;1;SolarEdge;SE6000;6720;49;20;YonneSolaire;6930;48.46;2.87;France;77830;Pamfou;Ile de France;Seine et Marne
3;2017;399;Solarwatt;BLUE P60   250W;5;SMA;Sunny tripower 15000TL;99750;700;20;moi meme;106855;48.03; 1.13;France;35370;Argentre du Plessis;Bretagne;Ille et Vilaine
1;2017;12;SYSTOVI;SYSTO Etanche (SE 250);1;Kostal;Pico 3.0 MP;3000;21;15;Microclimat Comfort;3333;43.61; 1.12;France;40300;Saint Lon les Mines;Nouvelle Aquitaine;Landes
7;2017;1;Q cells;Q.Peak G4 300W;1;Enphase Energy;M250;300;1;40;Moi meme autoconsommation panneau de 300Wc;467;45.15;1.53;France;19100;Brive la Gaillarde;Nouvelle Aquitaine;Corr�ze
5;2013;45;SILLIA;60M235 / 235W;1;SMA;Sunny Tripower STP 8000TL 10;10575;80;45;solar enerjade;10811;48.97; 0.88;France;14350;La Ferriere Harang;Normandie;Calvados
4;2017;36;SolarWorld;SW 250 poly;1;SMA;Sunny Tripower STP 8000TL 10;9000;60;40;Biocenose;10683;44.15;2.31;France;12800;Tauriac de Naucelle;Occitanie;Aveyron
8;2017;16;SoluxTec;PowerSlate 250 /250W;1;Omnik;Omniksol 4k TL;4000;24;45;HM Groupe;4275;48.28;3.54;France;89190;Courgenay;Bourgogne Franche Comte;Yonne
1;2019;12;Bosch;c Si M 60 (280wc);2;ABB;PVI 5000 TL OUTD;3360;17;20;jpsun;4004;45.02; 0.40;France;33240;Aubie et Espessas;Nouvelle Aquitaine;Gironde
4;2017;10;Alliantz;AL 250;6;APS   APSystems;YC500A;2500;20;20;easyconfort;3391;43.58;3.56;France;34230;Vendemian;Occitanie;Herault
5;2017;6;SYSTOVI;V Sys Pro 300Wc 60c mono full black / 300W;3;Projoy Electric;Prosol M600;1800;10;35;Sarl Pradet 71110 Marcigny;2647;46.34;4.04;France;71110;Montceaux l'�toile;Bourgogne Franche Comt�;Saone et Loire
3;2010;12;SHARP;ND 210 E1F;1;Power One;Aurora PVI 3.0 OUTD;2520;18;20;TRYBA;3703;43.63;5.15;France;13330;P�lissanne;Provence Alpes Cote d'Azur;Bouches du Rhone
1;2014;12;SolarWorld;GPV 102P;1;Schneider electric;SunEzy 3000;1224;25;15;idf solaire;1389;46.21; 0.95;France;17540;Angliers;Nouvelle Aquitaine;Charente Maritime
5;2017;12;ErSol;Ersol 190 C;1;Omnik;Omniksol 3k TL;2280;20;45;eco habitat;1932;48.05; 1.78;France;35310;Chavagne;Bretagne;Ille et Vilaine
11;2009;16;Enfinity;185M5;1;Sputnik;SOLARMAX 10;2960;22;45;NVLENERGIE;3377;46.19;3.91;France;42310;Vivans;Auvergne Rhone Alpes;Loire
3;2010;12;TRINA SOLAR;TSM 180DC01;1;Sputnik;SOLARMAX 2000S;2160;16;20;air solaire;2079;45.54;4.61;France;42800;Saint Martin la Plaine;Auvergne Rhone Alpes;Loire
12;2010;12;DREAMSOL;MPM185 a;1;Fronius;IG TL 3.0;2220;16;40;Avatherm;2151;49.29;2.46;France;60290;Monchy Saint ailoi;Hauts de France;Oise
1;2010;12;S ENERGY;SM 175MQ5;1;SMA;Sunny Boy 2100TL;2100;16;30;SOLERINE Energie;1978;45.87;4.91;France;1700;Miribel;Auvergne Rhone Alpes;Ain
11;2015;12;SILLIA;60M235 / 235W;1;Enphase Energy;M210 84 208;2820;20;45;ECORENOVE;2820;49.13; 0.34;France;14123;Ifs;Normandie;Calvados
10;2010;12;Schuco;MPE 185 MS 05;1;Schuco;SGI 2000;2220;15;25;"photo syst&amp;egrave;me";2237;48.67;2.42;France;91210;Draveil;Ile de France;Essonne
9;2017;20;LG Electronics;LG320N1C G4;1;SMA;Sunny Boy 5000 TL;6400;36;30;ASE;7133;45.91;6.63;France;74700;Sallanches;Auvergne Rhone Alpes;Haute Savoie
6;2017;10;SOLARWATT;60M haute puissance / 290W;10;Enphase Energy;M250;2900;17;20;EcoSyst;3821;43.72;4.03;France;34160;Restinclieres;Occitanie;Herault
6;2009;18;SHARP;GSS114E;1;Solarmax;Choisir la marque SPUTNIK;3240;30;35;Aelios;4141;43.38;1.88;France;11320;Soupex;Occitanie;Aude
10;2016;35;Solarwatt;60P260;1;SMA;Sunny Tripower STP 8000TL 10;9100;60;45;XXX;10175;46.56;4.78;France;71700;La Chapelle Sous Brancion;Bourgogne Franche Comte;Saone et Loire
5;2016;24;SYSTOVI;LAM245A53BM / 245W;3;Omnik;Omniksol 3k TL;5880;32;25;Sweetcom ;6517;46.57; 0.03;France;79340;Vasles;Nouvelle Aquitaine;Deux Sevres
12;2014;21;SolarWorld;SW 275 mono / 275W;1;ABB;PVI 5000 TL OUTD;5775;40;15;france solar;5472;48.54;7.42;France;67190;Dinsheim sur Bruche;Grand Est;Bas Rhin
1;2010;12;Soleia;K2800;1;Solarmax;Choisir la marque SPUTNIK;2100;16;90;Energia;1745;47.59; 3.06;France;56340;Carnac;Bretagne;Morbihan
5;2014;16;SyneXium;250;1;Schneider electric;SunEzy 400E;4000;24;20;PREMIUM ENERGY;4637;45.59;0.14;France;16400;V?uil et Giget;Nouvelle Aquitaine;Charente
11;2010;22;Kyocera;KD 135 GH2P;1;Power One;Aurora PVI 3.0 OUTD;2970;22;45;" Ent. Airsol Besn&amp;eacute; 44";3385;47.54; 2.15;France;56130;Saint Dolay;Bretagne;Morbihan
5;2017;12;SoluxTec;ECOslate 140;12;Enphase Energy;M210 84 208;1680;20;60;Eco environnement;1129;50.41;2.87;France;62430;Sallaumines;Hauts de France;Pas de Calais
6;2017;6;Q cells;Q.Peak G4 300W;1;SMA;Sunny Boy 1500;1800;6;30;easyvolt;1696;45.89;0.91;France;87200;Saint Junien;Nouvelle Aquitaine;Haute Vienne
7;2010;20;Inventux;X 120;1;Delta Energy;SOLIVIA 3.3;2400;28;40;ARTS Services   Nemours 77;2067;48.61;2.41;France;91080;Courcouronnes;Ile de France;Essonne
11;2011;12;Schuco;MPE 250 ML 96;1;SMA;Sunny Boy 3000TL;3000;20;20;ECOTHERMIC;3524;43.69; 0.43;France;40320;Saint Loubouer;Nouvelle Aquitaine;Landes
10;2019;10;Eurener;MEPV 300 Turbo Black  / 300W;10;Enphase Energy;IQ 7;3000;16;30;aquathermo;1879;47.84;6.28;France;70800;Hautevelle;Bourgogne Franche Comt�;Haute Saone
1;2011;3430;Uni Solar;ASR 120;2;Satcon;PowerGate AE 100 50 ;411600;4400;25;euroelec;413916;48.88;2.38;France;75019;Paris;Ile de France;Paris
12;2015;12;SolarWorld;SW 250 mono;1;Thomson;PVI3000TL;3000;20;30;"A &amp;quot;disparru&amp;quot; en cours d installa";2869;48.42; 4.28;France;29460;Dirinon;Bretagne;Finistere
9;2019;8;SunPower;X22 360 /360W;8;Enphase Energy;IQ 7;2880;14;15;Courant Natuel;3311;43.90;1.45;France;82370;Villebrumier;Occitanie;Tarn et Garonne
3;2011;16;SUNTECH;STP 185S 24/Ac;1;Power One;Aurora PVI 10.0;2960;21;20;Sunnco;3440;43.55;1.53;France;31650;Saint Orens de Gameville;Occitanie;Haute Garonne
2;2012;21;REC;REC245PE / 245W;1;Power One;Aurora PVI 3.0;5145;36;15;Reflexe Energie;7121;43.64;4.79;France;13310;Saint Martin de Crau;Provence Alpes Cote d'Azur;Bouches du Rhone
9;2010;16;Auversun;AV200;1;Mastervolt;SunMaster XS3200;3200;20;20;ROUSSILLON ELECTRICITE ELECOSUN;4320;42.60;2.97;France;66200;Elne;Occitanie;Pyr�n�es Orientales
5;2017;8;Benqsolar;PM096B00 / 330 Wc;1;SolarEdge;SE3000;2640;20;40;aps;2731;48.56; 2.88;France;22590;Tregomeur;Bretagne;Cotes d'Armor
5;2017;27;SunPower;SPR 327NE;1;SMA;Sunny Tripower STP 8000TL 20;8829;45;20;Dubecq Photovoltaique;10392;43.38;0.05;France;65500;Vic en Bigorre;Occitanie;Hautes Pyrenees
3;2014;24;SunPower;SPR 245NE WHT I  / 245W;1;SunPower;SPR 4600M BE;5880;31;25;cap combles, la flamengrie;5953;49.92;3.56;France;2120;Vadencourt;Hauts de France;Aisne
2;2009;18;BP Solar;BP 3165S;1;Fronius;IG 30;2970;19;40;Enedal;3046;47.81; 2.38;France;56140;Malestroit;Bretagne;Morbihan
2;2019;30;Benqsolar;PM060 MW2 300 / 300W;1;SolarEdge;SE9k;9000;49;20;Autan solaire;10817;43.51;1.55;France;31750;Escalquens;Occitanie;Haute Garonne
2;2019;30;Benqsolar;PM060 MW2 300 / 300W;1;SolarEdge;SE9k;9000;49;20;Autan solaire;10959;43.51;1.55;France;31750;Escalquens;Occitanie;Haute Garonne
3;2017;28;LG Electronics;LG320N1C G4;1;Kostal;Piko 8.3;8960;50;15;SUN G;12055;44.31;5.82;France;5300;Laragne Monteglin;Provence Alpes Cote d'Azur;Hautes Alpes
4;2017;20;SoluxTec;PowerSlate 250 /250W;1;EFFEKTA;KS 5000DT;5000;20;20;Eco environnement;5062;44.84;0.36;France;24680;Lamonzie Saint Martin;Nouvelle Aquitaine;Dordogne
5;2014;12;FRANCEWATTS;MBP FLOAT 6mm   RT1   80Wc;1;Eaton Corporation;ISG1L 3300/1;960;20;25;FRANCE SOLAIRE;1104;46.24;6.02;France;1630;Saint Genis Pouilly;Auvergne Rhone Alpes;Ain
8;2017;20;Benqsolar;PM318B00 / 315W;1;SolarEdge;SE6000;6300;32;50;Sowatt;7141;45.30;5.87;France;38660;Saint Hilaire;Auvergne Rhone Alpes;Isere
9;2018;16;IM SOLAR;270P;1;SolarEdge;SE3000;4320;16;15;Moi meme;5364;43.31;5.56;France;13400;Aubagne;Provence Alpes Cote d'Azur;Bouches du Rhone
5;2017;7;Alliantz;APV 205 PE / 300W;7;Enphase Energy;M250;2100;14;45;Moi;2385;45.60;6.03;France;73230;Thoiry;Auvergne Rhone Alpes;Savoie
8;2009;25;Photowatt;PW6 123 / 120W;1;Photowatt;PWI 6 30 I;3000;30;30;Alpsoleil ;2972;45.44;4.77;France;38370;Saint Clair du Rhone;Auvergne Rhone Alpes;Isere
4;2011;14;Moser Baer;MBPV   CAAP BB (215Wc);1;SUNGROW;Sun Access SG 3KTL;3010;20;30;Solazur;2612;46.02;5.98;France;74270;Contamine Sarzin;Auvergne Rhone Alpes;Haute Savoie
9;2014;24;SYSTOVI;R Volt 250;3;SMA;Sunny Boy 3000TL;6000;42;15;Arema;7005;42.66;2.98;France;66570;Saint Nazaire;Occitanie;Pyr�n�es Orientales
8;2010;12;Canadian Solar;CS6P 250;1;Schneider electric;Conext RL 3000 E;3000;20;30;sun technology;2356;43.64;7.00;France;6560;Valbonne;Provence Alpes Cote d'Azur;Alpes Maritimes
9;2008;25;Photowatt;PW6 / 120W Compact;1;Photowatt;PWI 6 40 I;3000;27;35;PROSUN;3543;43.93;0.58;France;32700;Lectoure;Occitanie;Gers
8;2013;21;Photowatt;PW6 / 123W Compact;1;Solarmax;Choisir la marque SPUTNIK;2520;21;15;VOLTAYA   avranches;2536;48.99;2.27;France;95600;Eaubonne;Ile de France;Val d'Oise
7;2011;16;Schott;Indax 185;1;Fronius;IG 30;2960;26;20;wattsup;3270;45.50;6.50;France;73260;Aigueblanche;Auvergne Rhone Alpes;Savoie
1;2014;18;Pas_dans_la_liste_panneaux;Pas_dans_la_liste_panneaux;1;Mastervolt;SunMaster XS4300;0;20;35;sunworld;0;47.73; 1.21;France;49420;Carbay;Pays de la Loire;Maine et Loire
9;2010;8;KIOTO;KPV ME 220;1;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_onduleur;1760;12;15;AIXIA 32 82 ENSO;2015;43.80;0.61;France;32390;Montestruc sur Gers;Occitanie;Gers
9;2016;12;Soluxtec;Multi Series 250 / 250W;12;Involar;MAC250;3000;20;20;Particulier;4393;43.13;5.93;France;83200;Toulon;Provence Alpes Cote d'Azur;Var
7;2010;15;Schuco;MPE 200;1;ABB;Trio  10.0 TL;3000;23;45;France panneaux solaires;3557;46.89; 1.25;France;85250;Chavagnes en Paillers;Pays de la Loire;Vendee
12;2010;18;Photowatt;PW5 / 165W Compact;1;SMA;Sunny Boy 2500;2970;20;20;"Cap Energie Plus  franchis&amp;eacute; Soleil en T";3862;42.69;2.92;France;66000;Perpignan;Occitanie;Pyrenees Orientales
7;2011;14;Sanyo;HIP 214 NKHE5;1;Solarmax;Choisir la marque SPUTNIK;2996;17;30;panosol;2151;43.50;2.24;France;81290;Labruguiere;Occitanie;Tarn
5;2017;6;BiSol;BMO   280 / 280W;6;Enphase Energy;M250;1680;10;20;Sebalyo Solar;2124;44.01;5.81;France;4230;Revest Saint Martin;Provence Alpes Cote d'Azur;Alpes de Haute Provence
2;2012;36;SENTECH;Solto 250S / 250W;1;KACO;Powador 10.0 TL3;9000;120;30;solar environement;9338;48.18;4.13;France;10800;Les Bordes Aumont;Grand Est;Aube
3;2015;12;centro solar;S 190M50 Integration;1;Fronius;IG 15;2280;20;30;SCED;2523;47.11;5.91;France;25440;Cessey;Bourgogne Franche Comte;Doubs
7;2018;30;Benqsolar;PM060 MW2 300 / 300W;1;SolarEdge;SE9k;9000;49;20;Autan solaire;10475;43.53;1.53;France;31670;Lab�ge;Occitanie;Haute Garonne
8;2018;30;Benqsolar;PM060 MW2 300 / 300W;1;SolarEdge;SE9k;9000;49;20;Autan solaire;9591;43.53;1.53;France;31670;Lab�ge;Occitanie;Haute Garonne
9;2018;30;Benqsolar;PM060 MW2 300 / 300W;1;SolarEdge;SE9k;9000;49;20;Autan solaire;9867;43.51;1.54;France;31750;Escalquens;Occitanie;Haute Garonne
12;2016;20;SYSTOVI;R Volt 250;1;SMA;Sunny Boy 5000 TL;5000;32;30;SYSOLEO 83390 CUERS;7446;43.04;6.14;France;83400;Hyeres;Provence Alpes Cote d'Azur;Var
9;2009;16;Amerisolar;AS 6M27 (185 Wc);1;KACO;Powador 3000xi;2960;21;40;Isec;2811;50.31;3.99;France;59600;Mairieux;Hauts de France;Nord
4;2010;10;Sanyo;HIT 235 HDE4;1;SMA;Sunny Boy 2100TL;2350;8;30;ERG;2018;48.63;6.32;France;54110;Varang�ville;Grand Est;Meurthe et Moselle
5;2012;8;UE Solar;ZHM185;1;Schneider electric;SunEzy 3000;1480;30;40;idf solaire;1806;45.99; 0.43;France;17400;Les �glises d'Argenteuil;Nouvelle Aquitaine;Charente Maritime
6;2019;10;Q cells;Q.Peak G4 305W;3;APS   APSystems;YC1000 3;3050;15;20;AGPG;3467;45.25;5.77;France;38700;Le Sappey en Chartreuse;Auvergne Rhone Alpes;Is�re
12;2018;18;SYSTOVI;V Sys Pro 300Wc 60c mono full black / 300W;9;APS   APSystems;YC600;5400;30;25;moi;8067;43.46;5.34;France;13480;Cabri�s;Provence Alpes Cote d'Azur;Bouches du Rhone
8;2017;6;BiSol;BMO   300 / 300W ;6;Enphase Energy;M215 60 230 S22;1800;9;15;ISOWATT;2477;43.09;5.82;France;83140;Six Fours les Plages;Provence Alpes Cote d'Azur;Var
7;2018;30;Benqsolar;PM060 MW2 300 / 300W;1;SolarEdge;SE9k;9000;49;20;Autan solaire;10993;43.43;1.59;France;31450;Ayguesvives;;
9;2015;14;SyneXium;250;1;Eaton Corporation;ISG1I 1500/1;3500;24;45;"R&amp;eacute;nov France ";4110;45.51;1.33;France;87500;Coussac Bonneval;Nouvelle Aquitaine;Haute Vienne
1;2020;94;CONERGY;Powerplus 230P;3;SMA;Sunny Mini Central 6000TL;21620;150;20;a;27875;44.12;4.08;France;30100;Al�s;Occitanie;Gard
2;2018;8;LONGI Solar;LR460HPH355M /375W;1;SMA;Sunny Boy 3.0;3000;15;35;Systemes Solaires;3394;45.56;3.30;France;63500;Aulhat Flat;Auvergne Rhone Alpes;Puy de Dome
9;2016;36;ALEO;s_79 (250)  / 250W;1;KACO;Powador 10.0 TL3;9000;58;25;MECOWORKS;10162;43.50;2.41;France;81660;Bout du Pont de Larn;;
6;2009;14;Sanyo;HIP 210 NKHE1;1;SMA;Sunny Boy 3000TL;2940;19;35;energethics;4284;43.64;6.87;France;6530;Peymeinade;Provence Alpes Cote d'Azur;Alpes Maritimes
6;2017;4;BiSol;BMO   300 / 300W ;4;Enphase Energy;M250;1200;6;35;moi meme;1443;45.16;5.68;France;38170;Seyssinet Pariset;Auvergne Rhone Alpes;Isere
5;2010;14;CONERGY;Powerplus 210P;1;CONERGY;IPG 100K;2940;24;20;Agir;4073;44.15;4.60;France;30200;Bagnols sur C�ze;Occitanie;Gard
4;2010;16;CEEG;SST 180 72 M;1;Diehl AKO;Platinum 4300TL;2880;20;20;solar total;2317;45.92;5.34;France;1150;Vaux en Bugey;Auvergne Rhone Alpes;Ain
9;2010;14;SHARP;NU R290 / 290W;1;Mastervolt;SunMaster XS3200;4060;2296;15;Reflex energie;4385;43.45;5.86;France;83470;Saint Maximin la Sainte Baume;Provence Alpes Cote d'Azur;Var
6;2017;33;SolarWorld;SW 280 mono / 280W;33;Enphase Energy;M250;9240;60;20;Artemis;9666;45.50;4.54;France;42320;La Grand Croix;Auvergne Rhone Alpes;Loire
11;2011;16;Schott;Schott mono 180;1;SMA;PV WR 1500;2880;20;25;WEOLIS;3514;43.96;1.22;France;82700;Montech;Occitanie;Tarn et Garonne
8;2012;10;Next Generation;Panneaux 200 W;1;Schneider electric;SunEzy 3000;2000;20;15;0;2209;46.96; 0.18;France;79100;Misse;Nouvelle Aquitaine;Deux Sevres
6;2008;12;Amerisolar;AS 5M (160 Wc);4;Kyocera;KC 1.8 i;1920;20;15;AB ;2040;47.21; 0.72;France;49120;Chemille Melay;Pays de la Loire;Maine et Loire
6;2010;14;Tenesol;TE 2200/230;1;Omnik;Omniksol 3k TL;3220;23;20;Ecosolar;4528;43.62;5.66;France;13490;Jouques;Provence Alpes Cote d'Azur;Bouches du Rhone
4;2011;10;CLIPSOL;PV 185;1;Fronius;IG 15;1850;6;25;Energia ;2050;45.63;5.57;France;38630;Les Avenieres;Auvergne Rhone Alpes;Isere
5;2017;8;SolarWorld;SW 300 / 300W;5;APS   APSystems;YC500A;2400;13;25;Moi meme   http://forum photovoltaique.f;3511;44.00;5.08;France;84210;Pernes les Fontaines;Provence Alpes Cote d'Azur;Vaucluse
5;2010;16;WORLWIDE ENERGY AND MANUFACTURING;180 Wc;1;SMA;Sunny Boy 3000TL;2880;20;25;Solairelec;2496;49.25;6.14;France;57360;Amneville;Grand Est;Moselle
3;2016;12;SYSTOVI;SYSTO Etanche (SE 250);12;Enphase Energy;M215 60 230 S22;3000;19;20;ecorenove;3066;45.92;5.34;France;1150;Vaux en Bugey;Auvergne Rhone Alpes;Ain
1;2011;15;Centrosolar;S195P50 Integration Deluxe;1;SMA;Sunny Boy 3000;2925;21;15;energies nouvelles;3397;45.67; 0.72;France;17460;Retaud;Nouvelle Aquitaine;Charente Maritime
5;2013;18;SunPower;E19 / 318;2;ABB;UNO 3.0 TL OUTD;5724;28;35;rev solaire;6225;48.61;2.60;France;77550;Moissy Cramayel;Ile de France;Seine et Marne
6;2018;20;Benqsolar;SV 300BQ   SunVivo MONO / 300W;1;SolarEdge;SE6000;6000;33;20;Autan solaire;7166;43.47;1.55;France;31450;Donneville;Occitanie;Haute Garonne
9;2009;96;Photowatt;PW 1250 / 125W;2;Photowatt;PWI 6 60 O;12000;89;35;SUNWATT;14214;46.19;6.23;France;74100;Annemasse;Auvergne Rhone Alpes;Haute Savoie
3;2017;24;LDK SOLAR;LDK 185D 24;1;EVERSOL;Eversolar TLC17K;4440;36;60;Eco environnement;1604;49.16;2.23;France;60230;Chambly;Hauts de France;Oise
11;2017;24;BiSol;BMO   300 / 300W ;2;SMA;Sunny Boy 3000;7200;38;20;Auto installation;7932;47.21; 0.99;France;49600;Beaupr�au en Mauges;Pays de la Loire;Maine et Loire
6;2017;12;ALEO;s_79 (280)  / 280W;1;SMA;Sunny Boy 5000 TL;3360;19;25;toto;3483;45.25;5.93;France;38190;Laval;Auvergne Rhone Alpes;Isere
11;2010;9;BIOSOL;180 P6+ Indach (190);1;SMA;Sunny Boy 1.5;1710;12;15;synergie et dveloppement;2322;43.57;4.99;France;13140;Miramas;Provence Alpes Cote d'Azur;Bouches du Rhone
